"","date","max_temperature","avg_hourly_temperature","avg_temperature","min_temperature","max_humidex","min_windchill","max_relative_humidity","avg_hourly_relative_humidity","avg_relative_humidity","min_relative_humidity","max_dew_point","avg_hourly_dew_point","avg_dew_point","min_dew_point","max_wind_speed","avg_hourly_wind_speed","avg_wind_speed","min_wind_speed","max_wind_gust","wind_gust_dir_10s","max_pressure_sea","avg_hourly_pressure_sea","avg_pressure_sea","min_pressure_sea","max_pressure_station","avg_hourly_pressure_station","avg_pressure_station","min_pressure_station","max_visibility","avg_hourly_visibility","avg_visibility","min_visibility","max_health_index","avg_hourly_health_index","avg_health_index","min_health_index","heatdegdays","cooldegdays","growdegdays_5","growdegdays_7","growdegdays_10","precipitation","rain","snow","snow_on_ground","sunrise","sunset","daylight","sunrise_f","sunset_f","min_uv_forecast","max_uv_forecast","min_high_temperature_forecast","max_high_temperature_forecast","min_low_temperature_forecast","max_low_temperature_forecast","solar_radiation","max_cloud_cover_4","avg_hourly_cloud_cover_4","avg_cloud_cover_4","min_cloud_cover_4","max_cloud_cover_8","avg_hourly_cloud_cover_8","avg_cloud_cover_8","min_cloud_cover_8","max_cloud_cover_10","avg_hourly_cloud_cover_10","avg_cloud_cover_10","min_cloud_cover_10"
"49","2021-11-29",12.8,10.78,11.25,9.7,NA,NA,99,96.4,95,91,11.2,10.2,10.3,9.5,21,12.17,11.5,2,33,15,102.34,102.17,102.19,102.05,102.29,102.12,102.14,102,32200,22741.7,17700,3200,2.2,1.9,1.8,1.5,6.8,0,6.2,4.2,1.2,3.1,3.1,0,NA,"07:44:00","16:18:00",8.57,7.73,16.3,1,1,11,12,9,9,NA,NA,NA,NA,NA,8,7.8,7.5,7,NA,NA,NA,NA
"50","2021-11-28",12.3,10.9,10.55,8.8,NA,NA,99,98.1,97.5,96,11.9,10.6,10.3,8.8,23,13.79,13,3,37,15,102.09,101.61,101.61,101.14,102.04,101.56,101.56,101.09,32200,20187.5,18500,4800,2.4,1.9,1.8,1.2,7.5,0,5.5,3.5,0.6,24.6,24.6,0,NA,"07:42:00","16:19:00",8.62,7.7,16.32,1,1,11,11,9,9,NA,NA,NA,NA,NA,8,7.8,7,6,NA,NA,NA,NA
"51","2021-11-27",11.8,8.75,9.15,6.5,NA,NA,99,96.1,93.5,88,11.7,8.2,8.6,5.5,26,16.58,18,10,33,8,102.25,101.49,101.61,100.96,102.2,101.44,101.56,100.91,32200,17629.2,19300,6400,2,1.5,1.6,1.1,8.8,0,4.2,2.1,0,20.2,20.2,0,NA,"07:41:00","16:20:00",8.65,7.68,16.33,NA,NA,10,10,10,10,NA,NA,NA,NA,NA,8,8,8,8,NA,NA,NA,NA
"52","2021-11-26",10.9,7.83,8.4,5.9,NA,NA,99,96.3,93.5,88,9.1,7.3,7.1,5.1,14,8.38,8,2,32,10,102.35,102.13,102.06,101.76,102.3,102.08,102.01,101.71,48300,26012.5,30600,12900,3,1.9,2.1,1.2,9.6,0,3.4,1.4,0,2.8,2.8,0,NA,"07:40:00","16:20:00",8.67,7.67,16.33,1,1,8,10,6,6,NA,NA,NA,NA,NA,8,7.9,7.5,7,NA,NA,NA,NA
"53","2021-11-25",7.4,6.42,6.25,5.1,NA,NA,98,94.4,88.5,79,6.6,5.6,4.8,3.1,32,23.58,24.5,17,45,7,102.52,102.04,102.14,101.77,102.47,101.99,102.1,101.72,24100,9966.7,13850,3600,2.4,2,1.9,1.4,11.8,0,1.2,0,0,27.3,27.3,0,NA,"07:38:00","16:21:00",8.72,7.63,16.35,NA,NA,8,8,7,8,NA,NA,NA,NA,NA,8,8,8,8,NA,NA,NA,NA
"54","2021-11-24",7.5,5.84,5,2.5,NA,NA,96,88.6,89,82,5.4,4.1,3.8,2.2,20,13.67,14,8,32,11,103.04,102.82,102.83,102.62,102.99,102.77,102.78,102.57,32200,26600,25750,19300,2.4,1.7,1.8,1.1,13,0,0,0,0,2,2,0,NA,"07:37:00","16:22:00",8.75,7.62,16.37,1,1,7,7,4,4,NA,NA,NA,NA,NA,8,7.5,5.5,3,NA,NA,NA,NA
"55","2021-11-23",8.6,6.94,6.75,4.9,NA,NA,97,86.5,85.5,74,7,4.8,5.2,3.3,42,26.12,23.5,5,54,29,102.61,101.64,101.77,100.93,102.56,101.59,101.72,100.88,48300,37562.5,36200,24100,2.3,1.8,1.7,1.1,11.2,0,1.8,0,0,0,0,0,NA,"07:35:00","16:23:00",8.8,7.58,16.38,1,1,6,9,2,2,NA,NA,NA,NA,NA,8,4.8,5,2,NA,NA,NA,NA
"56","2021-11-22",8.4,5.89,4.15,-0.1,NA,NA,94,87.7,86,78,6.9,4,3.4,-0.1,29,18,17,5,41,13,101.95,101.54,101.48,101.01,101.9,101.49,101.43,100.96,40200,31516.7,32150,24100,2.1,1.7,1.6,1.1,13.8,0,0,0,0,0,0,0,NA,"07:34:00","16:24:00",8.83,7.57,16.4,NA,NA,7,7,5,6,NA,NA,NA,NA,NA,8,7.5,4.5,1,NA,NA,NA,NA
"57","2021-11-21",9.5,5.5,5.7,1.9,NA,NA,99,90.7,85.5,72,5.6,4.1,3.3,1,12,6.71,6.5,1,NA,NA,103.34,102.79,102.68,102.02,103.29,102.74,102.63,101.97,40200,34525,32150,24100,2,1.4,1.5,1,12.3,0,0.7,0,0,0,0,0,NA,"07:32:00","16:25:00",8.88,7.53,16.42,1,1,8,8,2,2,NA,NA,NA,NA,NA,8,6.8,5.5,3,NA,NA,NA,NA
"58","2021-11-20",7.3,5.83,5,2.7,NA,NA,97,89.3,90.5,84,5.2,4.2,4,2.8,17,11.29,11.5,6,NA,NA,103.45,103.28,103.22,102.98,103.4,103.23,103.17,102.93,40200,31762.5,29750,19300,2.1,1.5,1.6,1,13,0,0,0,0,0,0,0,NA,"07:31:00","16:26:00",8.92,7.52,16.43,1,1,7,7,6,6,NA,NA,NA,NA,NA,8,7.1,5.5,3,NA,NA,NA,NA
"59","2021-11-19",7.5,4.96,4.84,2.2,NA,NA,94,85.2,81.5,69,4,2.6,2.7,1.4,33,14.46,19,5,44,30,102.96,102.26,102.19,101.43,102.91,102.21,102.14,101.38,48300,33850,36200,24100,2.5,1.7,1.8,1.1,13.2,0,0,0,0,0,0,0,NA,"07:29:00","16:27:00",8.97,7.48,16.45,1,1,7,7,2,3,NA,NA,NA,NA,NA,8,5,4.5,1,NA,NA,NA,NA
"60","2021-11-18",5,4.4,3.95,2.9,NA,NA,98,90,86,74,4.5,2.9,2.5,0.4,31,13.08,16,1,35,2,101.74,101.5,101.54,101.35,101.69,101.45,101.5,101.3,32200,23375,21750,11300,2.4,1.7,1.7,1,14.1,0,0,0,0,6.6,6.6,0,NA,"07:28:00","16:28:00",9,7.47,16.47,NA,NA,7,7,1,1,NA,NA,NA,NA,NA,8,8,8,8,NA,NA,NA,NA
"61","2021-11-17",6.5,2.77,2.5,-1.5,NA,-3,95,82.8,80.5,66,2.1,0,0,-2,11,6.08,6,1,NA,NA,103.31,102.64,102.56,101.8,103.26,102.59,102.51,101.75,48300,36545.8,36200,24100,2.5,1.6,1.8,1,15.5,0,0,0,0,0,0,0,NA,"07:26:00","16:29:00",9.05,7.43,16.48,1,1,6,8,2,2,NA,NA,NA,NA,NA,8,6.5,4.5,1,NA,NA,NA,NA
"62","2021-11-16",7.8,4.6,4.45,1.1,NA,NA,94,83.8,83,72,4.4,2.1,2.1,-0.2,33,15.88,19,5,47,28,103.34,102.74,102.68,102.03,103.29,102.69,102.64,101.98,48300,38570.8,36200,24100,2.6,1.9,1.8,1,13.6,0,0,0,0,0,0,0,NA,"07:25:00","16:30:00",9.08,7.42,16.5,1,1,8,9,0,2,NA,NA,NA,NA,NA,7,1.9,3.5,0,NA,NA,NA,NA
"63","2021-11-15",12.4,8.6,8.85,5.3,NA,NA,99,84,81,63,12,5.9,5.9,-0.2,65,35.67,39.5,14,88,28,101.94,100.43,100.71,99.47,101.89,100.38,100.65,99.42,40200,21729.2,21700,3200,2.4,1.8,1.8,1.2,9.2,0,3.8,1.8,0,47.8,47.8,0,NA,"07:23:00","16:31:00",9.13,7.38,16.52,1,1,10,11,4,5,NA,NA,NA,NA,NA,8,6.1,4,0,NA,NA,NA,NA
"64","2021-11-14",12.4,8.99,9,5.6,NA,NA,99,98.7,98,97,11.8,8.8,9.1,6.4,27,10.58,15,3,39,15,101.09,100.98,100.92,100.75,101.04,100.93,100.87,100.7,24100,11858.3,13850,3600,2.5,1.6,1.8,1,9,0,4,2,0,52.5,52.5,0,NA,"07:21:00","16:32:00",9.18,7.35,16.53,NA,NA,10,13,8,8,NA,NA,NA,NA,NA,8,8,8,8,NA,NA,NA,NA
"65","2021-11-13",9,6.58,6.45,3.9,NA,NA,98,94.9,94,90,8,5.8,5.9,3.8,32,15.67,19.5,7,42,8,102.78,102.22,101.95,101.12,102.73,102.17,101.9,101.07,32200,20912.5,19300,6400,2.4,1.7,1.7,1,11.6,0,1.4,0,0,19.9,19.9,0,NA,"07:20:00","16:34:00",9.23,7.33,16.57,1,1,11,11,6,6,NA,NA,NA,NA,NA,8,7.7,6.5,5,NA,NA,NA,NA
"66","2021-11-12",13,10.85,9.9,6.8,NA,NA,99,88.4,85.5,72,12.1,9,8.1,4.1,22,10.08,12.5,3,35,12,102.64,101.94,102.02,101.4,102.59,101.89,101.97,101.35,48300,29829.2,33800,19300,2.6,1.7,1.8,1,8.1,0,4.9,2.9,0,1,1,0,NA,"07:18:00","16:35:00",9.28,7.3,16.58,NA,NA,11,12,7,7,NA,NA,NA,NA,NA,8,6.2,4.5,1,NA,NA,NA,NA
"67","2021-11-11",9.7,8.18,8,6.3,NA,NA,99,91.1,90.5,82,11.4,6.8,7.9,4.4,24,14.71,16,8,34,9,102.21,101.89,101.83,101.45,102.16,101.84,101.78,101.4,48300,24070.8,26550,4800,1.8,1.5,1.5,1.2,10,0,3,1,0,13.3,13.3,0,NA,"07:17:00","16:36:00",9.32,7.28,16.6,NA,NA,10,10,10,10,NA,NA,NA,NA,NA,8,8,8,8,NA,NA,NA,NA
"68","2021-11-10",9.1,7.1,6.55,4,NA,NA,95,86.8,87.5,80,6.5,5,5.2,4,21,11.88,12,3,NA,NA,102.68,102.4,102.38,102.08,102.63,102.35,102.33,102.03,48300,28550,33800,19300,2.3,1.8,1.8,1.3,11.4,0,1.6,0,0,0.3,0.3,0,NA,"07:15:00","16:38:00",9.38,7.25,16.63,1,1,10,10,6,6,NA,NA,NA,NA,NA,8,7.3,5.5,3,NA,NA,NA,NA
"69","2021-11-09",12.1,7.85,9.25,6.4,NA,NA,93,80.8,76,59,6.1,4.7,4.2,2.4,44,24.38,28.5,13,85,12,102.01,100.71,100.71,99.4,101.96,100.66,100.65,99.35,40200,23079.2,22100,4000,2.6,2.1,2.2,1.8,8.8,0,4.2,2.2,0,15.2,15.2,0,NA,"07:13:00","16:39:00",9.43,7.22,16.65,1,1,10,10,4,6,NA,NA,NA,NA,NA,8,7.5,6.5,5,NA,NA,NA,NA
"70","2021-11-08",10.5,7.53,7.35,4.2,NA,NA,94,76.8,75.5,57,5.5,3.5,3.4,1.2,30,19.62,19,8,39,9,101.88,101.21,100.78,99.69,101.83,101.16,100.74,99.64,40200,30745.8,31350,22500,2.4,1.8,1.9,1.4,10.7,0,2.4,0.4,0,0.6,0.6,0,NA,"07:12:00","16:41:00",9.48,7.2,16.68,1,1,9,10,7,8,NA,NA,NA,NA,NA,8,7.7,6.5,5,NA,NA,NA,NA
"71","2021-11-07",8.8,6.54,6.35,3.9,NA,NA,93,85.5,85,77,5.4,4.3,4.2,3.1,36,20.92,21,6,50,14,101.84,101.51,101.58,101.33,101.79,101.46,101.53,101.28,40200,29604,28150,16100,2.1,1.8,1.8,1.6,11.7,0,1.4,0,0,6.2,6.2,0,NA,"07:10:00","16:42:00",9.53,7.17,16.7,NA,NA,8,8,6,6,NA,NA,NA,NA,NA,8,7.6,6.5,5,NA,NA,NA,NA
"72","2021-11-06",8.6,7.05,6.85,5.1,NA,NA,93,87,85.5,78,5.8,5,4.8,3.9,40,21.71,25,10,55,16,101.32,101.03,101.13,100.95,101.27,100.98,101.08,100.9,32200,27412.5,25750,19300,2.1,1.7,1.7,1.3,11.2,0,1.8,0,0,3.8,3.8,0,NA,"08:09:00","17:44:00",9.58,8.15,17.73,NA,NA,8,8,4,5,NA,NA,NA,NA,NA,8,7.8,7.5,7,NA,NA,NA,NA
"73","2021-11-05",11.2,8.95,9.14,7.1,NA,NA,94,80.5,80.5,67,7.6,5.7,5.8,4.1,35,22.17,25,15,58,19,101.4,101.16,101.07,100.74,101.35,101.11,101.02,100.69,48300,34333.3,29800,11300,2.5,2.1,2,1.4,8.9,0,4.1,2.1,0,4.9,4.9,0,NA,"08:07:00","17:45:00",9.63,8.12,17.75,1,1,10,10,6,6,NA,NA,NA,NA,NA,8,7.1,6,4,NA,NA,NA,NA
"74","2021-11-04",13.8,11.62,10.85,7.9,NA,NA,99,88.2,86.5,74,12.5,9.7,8.4,4.3,35,23.17,24,13,51,21,101.32,100.42,100.62,99.93,101.27,100.37,100.57,99.88,32200,23120.8,22550,12900,2.5,1.8,2,1.4,7.2,0,5.8,3.8,0.8,15.7,15.7,0,NA,"08:05:00","17:47:00",9.7,8.08,17.78,NA,NA,13,14,9,9,NA,NA,NA,NA,NA,8,7.5,6,4,NA,NA,NA,NA
"75","2021-11-03",12.8,11.22,11.25,9.7,NA,NA,98,91.5,89.5,81,11.1,9.9,9.8,8.6,25,15.08,17,9,41,7,101.9,101.41,101.16,100.42,101.85,101.36,101.11,100.37,48300,21787.5,28200,8100,2.3,1.9,1.9,1.5,6.8,0,6.2,4.2,1.2,10.7,10.7,0,NA,"08:04:00","17:48:00",9.73,8.07,17.8,1,1,13,14,12,12,NA,NA,NA,NA,NA,8,8,8,8,NA,NA,NA,NA
"76","2021-11-02",11.3,9.16,8.25,5.2,NA,NA,99,92.3,92,85,9.3,8,7.1,4.9,31,19.38,19,7,48,7,102.14,102.01,101.99,101.84,102.09,101.96,101.94,101.79,32200,21450,22550,12900,2.3,1.8,1.7,1.1,9.8,0,3.2,1.2,0,10.8,10.8,0,NA,"08:02:00","17:50:00",9.8,8.03,17.83,2,2,12,12,10,10,NA,NA,NA,NA,NA,8,6.8,5,2,NA,NA,NA,NA
"77","2021-11-01",9.8,5.99,4.65,-0.5,NA,NA,97,85.4,83.5,70,8.3,3.7,3.8,-0.8,18,8.12,9.5,1,32,4,101.88,101.45,101.52,101.16,101.83,101.4,101.47,101.11,40200,27891.7,28150,16100,3,2.2,2,1,13.3,0,0,0,0,6.6,6.6,0,NA,"08:01:00","17:52:00",9.85,8.02,17.87,1,2,12,12,8,8,NA,NA,NA,NA,NA,8,4.3,4,0,NA,NA,NA,NA
"78","2021-10-31",9.7,4.66,4.5,-0.7,NA,NA,95,79.3,77,59,4.2,1.2,1.5,-1.2,17,6.29,9.5,2,NA,NA,101.99,101.8,101.78,101.58,101.94,101.75,101.74,101.53,48300,39237.5,40250,32200,5,2.1,3.3,1.6,13.5,0,0,0,0,0,0,0,NA,"07:59:00","17:53:00",9.9,7.98,17.88,2,2,9,10,2,2,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA
"79","2021-10-30",9.4,5.36,4.7,0,NA,NA,97,85.5,81.5,66,6.2,3,3,-0.2,30,11.12,15.5,1,37,29,102.65,102.34,102.33,102,102.6,102.29,102.27,101.95,48300,38900,40250,32200,4,1.6,2.5,1,13.3,0,0,0,0,0,0,0,NA,"07:57:00","17:55:00",9.97,7.95,17.92,2,2,10,10,2,2,NA,NA,NA,NA,NA,2,0.2,1,0,NA,NA,NA,NA
"80","2021-10-29",10.3,8.25,7.35,4.4,NA,NA,96,83,84,72,7.3,5.5,5.3,3.4,40,22.33,20.5,1,50,28,102.65,102.02,102.08,101.52,102.6,101.97,102.03,101.47,56300,38904.2,40200,24100,3,1.7,2,1,10.7,0,2.4,0.4,0,0,0,0,NA,"07:56:00","17:57:00",10.02,7.93,17.95,2,2,9,9,4,4,NA,NA,NA,NA,NA,8,3.6,4,0,NA,NA,NA,NA
"81","2021-10-28",9.7,8.43,8.69,7.7,NA,NA,98,95.3,94.5,91,8.6,7.7,7.5,6.4,29,16.12,16,3,33,28,102.13,101.56,101.76,101.4,102.08,101.51,101.72,101.35,32200,20845.8,18500,4800,2.2,1.8,1.6,1.1,9.3,0,3.7,1.7,0,18.7,18.7,0,NA,"07:54:00","17:58:00",10.07,7.9,17.97,NA,NA,10,10,7,8,NA,NA,NA,NA,NA,8,7.9,7.5,7,NA,NA,NA,NA
"82","2021-10-27",13.3,10.4,10.35,7.4,NA,NA,95,81,83,71,8.8,7.3,7.5,6.1,31,17.46,20,9,42,18,102.34,101.97,101.71,101.09,102.29,101.92,101.67,101.04,40200,30162.5,28150,16100,2.2,1.9,1.6,1.1,7.7,0,5.3,3.4,0.4,0.3,0.3,0,NA,"07:52:00","18:00:00",10.13,7.87,18,2,2,12,12,7,7,NA,NA,NA,NA,NA,8,7.5,6,4,NA,NA,NA,NA
"83","2021-10-26",12,10.33,10.35,8.7,NA,NA,96,86.3,85,74,9.6,8.1,8,6.4,34,20.33,18.5,3,48,10,100.94,100.42,100.57,100.2,100.89,100.37,100.52,100.15,32200,24120.8,22550,12900,2.5,1.9,2,1.4,7.7,0,5.3,3.4,0.4,4.4,4.4,0,NA,"07:51:00","18:02:00",10.18,7.85,18.03,1,1,12,12,8,9,NA,NA,NA,NA,NA,8,7.5,6,4,NA,NA,NA,NA
"84","2021-10-25",13.1,11.56,11.95,10.8,NA,NA,88,74.6,72.5,57,9.2,7.1,6.8,4.5,44,33.21,31.5,19,68,11,100.21,99.32,99.49,98.76,100.16,99.28,99.44,98.72,32200,27012.5,22550,12900,2.1,1.9,1.8,1.5,6,0,7,5,2,1.9,1.9,0,NA,"07:49:00","18:04:00",10.25,7.82,18.07,NA,NA,12,12,8,9,NA,NA,NA,NA,NA,8,7.9,7.5,7,NA,NA,NA,NA
"85","2021-10-24",13.1,11.18,11.2,9.3,NA,NA,89,76.3,74,59,9.4,7.1,7,4.6,36,25,23,10,58,12,99.78,98.66,98.95,98.13,99.73,98.62,98.91,98.09,32200,28500,24150,16100,2.5,1.7,1.8,1.2,6.8,0,6.2,4.2,1.2,3.5,3.5,0,NA,"07:48:00","18:06:00",10.3,7.8,18.1,1,1,12,12,9,9,NA,NA,NA,NA,NA,8,7.6,5.5,3,NA,NA,NA,NA
"86","2021-10-23",11.6,10.56,10.35,9.1,NA,NA,98,85.9,88.5,79,9.5,8.3,8.3,7.1,25,17.92,18.5,12,35,10,100.64,100.34,100.26,99.89,100.59,100.29,100.21,99.84,32200,29837.5,28150,24100,1.9,1.6,1.6,1.3,7.7,0,5.3,3.4,0.4,0.6,0.6,0,NA,"07:46:00","18:07:00",10.35,7.77,18.12,1,1,12,12,8,11,NA,NA,NA,NA,NA,8,7.8,7.5,7,NA,NA,NA,NA
"87","2021-10-22",13.1,11.5,10.6,8.1,NA,NA,99,95.5,95,91,11.7,10.8,10.4,9.1,25,13,15,5,55,12,100.76,100.69,100.69,100.62,100.71,100.64,100.64,100.57,32200,27383.3,16500,800,3,2,2.2,1.5,7.4,0,5.6,3.6,0.6,4.8,4.8,0,NA,"07:45:00","18:09:00",10.4,7.75,18.15,2,2,13,13,9,10,NA,NA,NA,NA,NA,8,7.3,4,0,NA,NA,NA,NA
"88","2021-10-21",17.9,13.1,14.05,10.2,NA,NA,96,75.1,70.5,45,11.8,8.5,8.8,5.8,42,24.92,26,10,57,7,101.45,100.86,100.89,100.34,101.4,100.81,100.85,100.29,48300,35545.8,32200,16100,2.2,1.7,1.8,1.3,4,0,9.1,7,4,3.8,3.8,0,NA,"07:43:00","18:11:00",10.47,7.72,18.18,2,2,16,16,10,10,NA,NA,NA,NA,NA,8,7.9,7,6,NA,NA,NA,NA
"89","2021-10-20",13.4,11.24,10.1,6.8,NA,NA,97,89.9,84.5,72,11.6,9.6,9.7,7.7,23,15.38,13,3,36,15,101.53,100.87,100.83,100.14,101.48,100.82,100.78,100.09,32200,24870.8,22550,12900,3,1.7,2,1,7.9,0,5.1,3.1,0.1,7.7,7.7,0,NA,"07:41:00","18:13:00",10.53,7.68,18.22,1,1,13,14,9,9,NA,NA,NA,NA,NA,8,7.9,7.5,7,NA,NA,NA,NA
"90","2021-10-19",14.1,8.32,8.25,2.4,NA,NA,99,88.1,82.5,66,8.7,6.3,6.1,3.5,15,7.79,8,1,NA,NA,101.58,101.02,100.98,100.37,101.53,100.97,100.92,100.32,40200,31483.3,32150,24100,2,1.3,1.5,1,9.8,0,3.2,1.2,0,0,0,0,NA,"07:40:00","18:15:00",10.58,7.67,18.25,3,3,14,14,9,9,NA,NA,NA,NA,NA,8,6.1,5.5,3,NA,NA,NA,NA
"91","2021-10-18",12.5,9.19,9.3,6.1,NA,NA,94,89.4,87,80,8.7,7.5,6.9,5.1,21,9.88,11,1,NA,NA,101.66,101.49,101.37,101.07,101.61,101.44,101.31,101.02,40200,29079.2,29750,19300,2.3,1.8,1.6,1,8.7,0,4.3,2.3,0,0,0,0,NA,"07:38:00","18:17:00",10.65,7.63,18.28,2,3,11,12,7,7,NA,NA,NA,NA,NA,8,6.7,5.5,3,NA,NA,NA,NA
"92","2021-10-17",12.9,10.75,10.95,9,NA,NA,99,96.1,95,91,11.8,10.2,9.7,7.6,26,14.54,13.5,1,40,30,101,100.66,100.75,100.5,100.95,100.61,100.7,100.45,32200,16020.8,18100,4000,2.3,2,1.8,1.3,7,0,6,4,0.9,7.2,7.2,0,NA,"07:37:00","18:19:00",10.7,7.62,18.32,1,1,11,12,8,9,NA,NA,NA,NA,NA,8,7.5,5,2,NA,NA,NA,NA
"93","2021-10-16",14.4,11.98,12.7,11,NA,NA,99,94.8,92,85,12,11.2,11.2,10.5,28,19.29,16.5,5,44,10,101.72,101.19,101.26,100.81,101.67,101.14,101.22,100.76,24100,12658.3,13650,3200,2.3,1.8,1.8,1.3,5.3,0,7.7,5.7,2.7,43.3,43.3,0,NA,"07:35:00","18:21:00",10.77,7.58,18.35,1,1,14,14,10,10,NA,NA,NA,NA,NA,8,8,8,8,NA,NA,NA,NA
"94","2021-10-15",11.9,11.18,10.75,9.6,NA,NA,99,95.8,95,91,11.1,10.5,10.2,9.2,31,21.92,23,15,42,10,102.03,101.86,101.88,101.72,101.98,101.81,101.83,101.67,24100,15562.5,15250,6400,2.2,1.8,1.6,1,7.2,0,5.8,3.8,0.8,30.1,30.1,0,NA,"07:34:00","18:23:00",10.82,7.57,18.38,1,1,12,12,11,11,NA,NA,NA,NA,NA,8,8,8,8,NA,NA,NA,NA
"95","2021-10-14",10,8.71,8.6,7.2,NA,NA,97,93.6,93.5,90,9.2,7.7,7.6,6,20,14.92,15,10,NA,NA,102.23,102.1,102.08,101.93,102.18,102.05,102.03,101.88,32200,23045.8,18500,4800,2,1.5,1.5,1,9.4,0,3.6,1.6,0,1.1,1.1,0,NA,"07:32:00","18:25:00",10.88,7.53,18.42,1,2,10,10,11,11,NA,NA,NA,NA,NA,8,8,8,8,NA,NA,NA,NA
"96","2021-10-13",9.9,7.63,7.25,4.6,NA,NA,98,89.8,85,72,7.3,6,6,4.6,17,9.38,9,1,NA,NA,101.98,101.81,101.76,101.54,101.93,101.76,101.71,101.49,48300,32587.5,30600,12900,2.1,1.5,1.6,1,10.8,0,2.2,0.2,0,2.7,2.7,0,NA,"07:30:00","18:27:00",10.95,7.5,18.45,2,3,10,10,8,8,NA,NA,NA,NA,NA,8,7.7,5.5,3,NA,NA,NA,NA
"97","2021-10-12",9.3,6.55,6.1,2.9,NA,NA,94,87.1,81.5,69,5.6,4.5,4,2.5,29,18.5,18.5,8,46,9,102.51,101.93,102.01,101.51,102.46,101.88,101.96,101.46,40200,23987.5,28150,16100,3,1.4,2,1,11.9,0,1.1,0,0,1.8,1.8,0,NA,"07:29:00","18:29:00",11,7.48,18.48,1,1,9,9,7,7,NA,NA,NA,NA,NA,8,7.1,5.5,3,NA,NA,NA,NA
"98","2021-10-11",11.2,7.88,7.3,3.4,NA,NA,95,82.5,83.5,72,6.7,5,4.7,2.6,25,9,13,1,45,29,102.6,102.49,102.42,102.23,102.55,102.44,102.37,102.18,40200,33504.2,32150,24100,2,1.4,1.5,1,10.7,0,2.3,0.3,0,0,0,0,NA,"07:27:00","18:31:00",11.07,7.45,18.52,2,2,12,12,3,4,NA,NA,NA,NA,NA,8,3.6,4,0,NA,NA,NA,NA
"99","2021-10-10",12.8,10.29,10.7,8.6,NA,NA,92,76,75.5,59,10.3,6.2,7.4,4.5,37,28.04,29,21,59,28,102.18,101.91,101.74,101.29,102.13,101.86,101.68,101.24,40200,35533.3,36200,32200,2.3,1.9,1.9,1.5,7.3,0,5.7,3.7,0.7,0,0,0,NA,"07:26:00","18:33:00",11.12,7.43,18.55,2,3,12,12,5,5,NA,NA,NA,NA,NA,8,3.9,4.5,1,NA,NA,NA,NA
"100","2021-10-09",11.8,9.68,8.6,5.4,NA,NA,98,89.3,86,74,10.8,8,7.9,5,27,17.5,18,9,37,16,102.24,101.94,101.76,101.28,102.19,101.89,101.71,101.23,32200,23137.5,19300,6400,9,1.6,5,1,9.4,0,3.6,1.6,0,11.6,11.6,0,NA,"07:24:00","18:35:00",11.18,7.4,18.58,1,3,11,11,8,8,NA,NA,NA,NA,NA,8,7.2,4.5,1,NA,NA,NA,NA
"101","2021-10-08",12.5,8.8,9.05,5.6,NA,NA,93,81.4,82,71,7.4,5.7,5.9,4.4,12,6.38,7,2,NA,NA,102.05,101.79,101.85,101.64,102,101.73,101.79,101.59,48300,40250,40250,32200,5,1.5,3,1,8.9,0,4,2,0,0,0,0,NA,"07:23:00","18:37:00",11.23,7.38,18.62,2,3,13,13,6,7,NA,NA,NA,NA,NA,8,4.6,4,0,NA,NA,NA,NA
"102","2021-10-07",13,8.89,9.1,5.2,NA,NA,96,84,84,72,7.8,6.3,6,4.1,13,7.42,8,3,NA,NA,102.26,102.06,101.97,101.68,102.21,102.01,101.92,101.63,48300,39241.7,36200,24100,9,1.7,5,1,8.9,0,4.1,2.1,0,0,0,0,NA,"07:21:00","18:39:00",11.3,7.35,18.65,3,3,11,13,8,9,NA,NA,NA,NA,NA,8,6,4.5,1,NA,NA,NA,NA
"103","2021-10-06",12.9,9.5,9.05,5.2,NA,NA,94,82.5,80,66,8.1,6.6,6.5,4.8,24,12.83,13.5,3,34,7,102.2,101.83,101.8,101.4,102.15,101.78,101.75,101.35,48300,34195.8,36200,24100,2.2,1.7,1.6,1.1,8.9,0,4,2,0,0,0,0,NA,"07:20:00","18:41:00",11.35,7.33,18.68,2,2,11,12,7,8,NA,NA,NA,NA,NA,8,5.7,4.5,1,NA,NA,NA,NA
"104","2021-10-05",14.2,11.62,10.7,7.2,NA,NA,98,83,80,62,11.3,8.7,7.8,4.2,39,16.04,21,3,67,14,101.46,100.93,100.97,100.48,101.41,100.88,100.92,100.43,40200,24862.5,25750,11300,2.1,1.7,1.6,1,7.3,0,5.7,3.7,0.7,4.5,4.5,0,NA,"07:18:00","18:43:00",11.42,7.3,18.72,3,3,14,14,8,8,NA,NA,NA,NA,NA,8,7.1,5,2,NA,NA,NA,NA
"105","2021-10-04",14.4,11.63,11.45,8.5,NA,NA,97,88.1,87.5,78,10.6,9.7,9.5,8.4,21,10.58,12,3,27,29,101.78,101.36,101.31,100.84,101.73,101.31,101.26,100.79,40200,32495.8,32150,24100,2.5,1.7,1.8,1,6.5,0,6.5,4.5,1.4,0,0,0,NA,"07:17:00","18:45:00",11.47,7.28,18.75,3,3,14,15,9,9,NA,NA,NA,NA,NA,8,7.6,7,6,NA,NA,NA,NA
